Info, Time, Steps, Train accuracy, Loss, Validation accuracy, Train Folds, Final test accuracy,Tensorboard dir, Misclassified Images, Early Stopping Result
Date created: Tue Oct 10 15:22:17 SGT 2017

#################### Setting ######################

home_dir: /home/duclong002/
Jpeg_data_dir: /home/duclong002/Dataset/JPEG_data/
code_dir: /home/duclong002/FYP/image_retraining/
dataset_arr: PAP_smear_JPEG

learning_rate_arr:  0.1 0.03
how_many_training_steps: 10000
testing_percentage_arr: 20
train_batch_size_arr: 30 50 100
hidden_layer1_size_arr: 50 100
dropout_keep_prob_arr: 0.7 0.8
learning_rate_decay_arr: 0.33 0.5

################# End of Setting ##################

"[Namespace(architectures='', bottleneck_dir='/tmp/bottleneck', checkpoint_dir='/home/duclong002/checkpoints', csvlogfile='/home/duclong002/retrain_logs/logfile/log_10-10-15:22:17.csv', dropout_keep_prob=0.69999999, early_stopping_n_steps=5, eval_step_interval=100, final_tensor_name='final_result', flip_left_right=False, hidden_layer1_size=50, how_many_training_steps=10000, image_dir='/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/', intermediate_output_graphs_dir='/tmp/intermediate_graph/', intermediate_store_frequency=0, learning_rate=0.1, learning_rate_decay=0.33, model_dir='/home/duclong002/pretrained_model/', output_graph='/tmp/output_graph.pb', output_labels='/tmp/output_labels.txt', print_misclassified_test_images=True, random_brightness=0, random_crop=0, random_scale=0, summaries_dir='/home/duclong002/retrain_logs/PAP_smear_JPEG_10-10-15:22:17', test_batch_size=-1, testing_percentage=20, train_batch_size=30, validation_batch_size=-1, validation_percentage=10), ['inception_resnet_v2']]"
,2017-10-10 17:02:24.190540,700,100.0,0.029196,91.935479641,"['fold1', 'fold3', 'fold4']"
,2017-10-10 17:02:26.390876,800,100.0,0.0364909,91.3978517056,"['fold1', 'fold3', 'fold4']"
,2017-10-10 17:02:28.507611,900,100.0,0.0179392,92.4731254578,"['fold1', 'fold3', 'fold4']"
,2017-10-10 17:02:30.734688,1000,100.0,0.0829016,90.8602118492,"['fold1', 'fold3', 'fold4']"
,,,,,,,,,"The best result is at 600 steps:Train accuracy: 100.0, Validation accuracy: 92.47, Loss: 0.0254364"
,2017-10-10 17:02:31.174686,,,,,,87.9746794701,/home/duclong002/retrain_logs/PAP_smear_JPEG_10-10-17:01:52,"[('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/abnormal/149316117-149316122-003.jpg', 'normal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/abnormal/149011613-149011656-001.jpg', 'normal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/abnormal/149317204-149317230-002.jpg', 'normal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/abnormal/149316117-149316131-002.jpg', 'normal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/abnormal/153826963-153826976-002.jpg', 'normal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/abnormal/153701139-153701158-004.jpg', 'normal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/abnormal/149316426-149316462-001.jpg', 'normal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/158986813-158986820-001.jpg', 'abnormal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/209566399-209566517-001.jpg', 'abnormal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/157267263-157267286-001.jpg', 'abnormal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/157181481-157181497-002.jpg', 'abnormal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/153956040-153956058-003.jpg', 'abnormal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/157185527-157185540-001.jpg', 'abnormal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/158986766-158986776-002.jpg', 'abnormal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/157227461-157227503-002.jpg', 'abnormal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/157184850-157184920-001.jpg', 'abnormal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/157185781-157185814-001.jpg', 'abnormal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/157185781-157185793-001.jpg', 'abnormal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/157222534-157222561-001.jpg', 'abnormal')]"
,2017-10-10 17:02:31.935552,0,63.3333384991,0.687214,32.9842925072,"['fold1', 'fold2', 'fold4']"
,2017-10-10 17:02:33.932664,100,100.0,0.180662,80.104714632,"['fold1', 'fold2', 'fold4']"
,2017-10-10 17:02:36.055020,200,93.3333396912,0.140286,86.387437582,"['fold1', 'fold2', 'fold4']"
,2017-10-10 17:02:38.097097,300,93.3333396912,0.221206,81.6753923893,"['fold1', 'fold2', 'fold4']"
,2017-10-10 17:02:40.257462,400,100.0,0.0428126,87.4345541,"['fold1', 'fold2', 'fold4']"
,2017-10-10 17:02:42.310374,500,96.6666698456,0.0732413,86.9109928608,"['fold1', 'fold2', 'fold4']"
,2017-10-10 17:02:44.507045,600,100.0,0.0524209,85.8638763428,"['fold1', 'fold2', 'fold4']"
,2017-10-10 17:02:46.581989,700,100.0,0.0158344,88.4816765785,"['fold1', 'fold2', 'fold4']"
,2017-10-10 17:02:48.783979,800,96.6666698456,0.0463873,87.4345541,"['fold1', 'fold2', 'fold4']"
,2017-10-10 17:02:50.882594,900,100.0,0.00414588,87.9581212997,"['fold1', 'fold2', 'fold4']"
,2017-10-10 17:02:53.105871,1000,96.6666698456,0.0604831,89.5287930965,"['fold1', 'fold2', 'fold4']"
,2017-10-10 17:02:55.342515,1100,100.0,0.00555684,89.0052378178,"['fold1', 'fold2', 'fold4']"
,2017-10-10 17:02:57.458395,1200,100.0,0.00564889,88.4816765785,"['fold1', 'fold2', 'fold4']"
,2017-10-10 17:02:59.704884,1300,100.0,0.00219368,89.0052378178,"['fold1', 'fold2', 'fold4']"
,2017-10-10 17:03:01.827389,1400,100.0,0.00435074,89.528799057,"['fold1', 'fold2', 'fold4']"
,,,,,,,,,"The best result is at 1000 steps:Train accuracy: 96.66, Validation accuracy: 89.52, Loss: 0.0604831"
,2017-10-10 17:03:02.401388,,,,,,86.0759496689,/home/duclong002/retrain_logs/PAP_smear_JPEG_10-10-17:01:52,"[('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/abnormal/149316117-149316122-003.jpg', 'normal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/abnormal/149014631-149014646-003.jpg', 'normal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/abnormal/149317204-149317230-002.jpg', 'normal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/abnormal/149190861-149190868-001.jpg', 'normal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/abnormal/149316117-149316131-002.jpg', 'normal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/abnormal/153831027-153831045-002.jpg', 'normal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/abnormal/153826963-153826976-002.jpg', 'normal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/abnormal/153701139-153701158-004.jpg', 'normal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/abnormal/149316426-149316462-001.jpg', 'normal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/abnormal/153826963-153826989-002.jpg', 'normal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/abnormal/149101437-149101467-001.jpg', 'normal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/158986813-158986820-001.jpg', 'abnormal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/153956444-153956458-001.jpg', 'abnormal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/209566399-209566517-001.jpg', 'abnormal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/157267263-157267286-001.jpg', 'abnormal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/157181481-157181497-002.jpg', 'abnormal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/157185527-157185540-001.jpg', 'abnormal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/157185433-157185508-005.jpg', 'abnormal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/158986766-158986776-002.jpg', 'abnormal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/157184850-157184920-001.jpg', 'abnormal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/157185781-157185814-001.jpg', 'abnormal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/157185781-157185793-001.jpg', 'abnormal')]"
,2017-10-10 17:03:03.165527,0,56.6666722298,0.691437,70.833337307,"['fold1', 'fold2', 'fold3']"
,2017-10-10 17:03:05.178163,100,90.0000035763,0.156575,88.020837307,"['fold1', 'fold2', 'fold3']"
,2017-10-10 17:03:07.326183,200,90.0000095367,0.237358,87.5,"['fold1', 'fold2', 'fold3']"
,2017-10-10 17:03:09.350154,300,96.6666698456,0.13533,89.0625,"['fold1', 'fold2', 'fold3']"
,2017-10-10 17:03:11.395135,400,93.3333396912,0.195658,89.0625119209,"['fold1', 'fold2', 'fold3']"
,2017-10-10 17:03:13.576834,500,100.0,0.030348,87.5000059605,"['fold1', 'fold2', 'fold3']"
,2017-10-10 17:03:15.647871,600,96.6666698456,0.0822672,85.416674614,"['fold1', 'fold2', 'fold3']"
,2017-10-10 17:03:17.839650,700,96.6666698456,0.0343893,88.020837307,"['fold1', 'fold2', 'fold3']"
,,,,,,,,,"The best result is at 300 steps:Train accuracy: 96.66, Validation accuracy: 89.06, Loss: 0.13533"
,2017-10-10 17:03:18.250942,,,,,,87.34177351,/home/duclong002/retrain_logs/PAP_smear_JPEG_10-10-17:01:52,"[('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/abnormal/149316117-149316122-003.jpg', 'normal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/abnormal/149317204-149317230-002.jpg', 'normal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/abnormal/149316117-149316131-002.jpg', 'normal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/abnormal/149316426-149316462-001.jpg', 'normal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/abnormal/149101437-149101467-001.jpg', 'normal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/158986813-158986820-001.jpg', 'abnormal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/153956444-153956458-001.jpg', 'abnormal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/209566399-209566517-001.jpg', 'abnormal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/157267263-157267286-001.jpg', 'abnormal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/209565698-209565729-001.jpg', 'abnormal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/157181481-157181497-002.jpg', 'abnormal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/153956040-153956058-003.jpg', 'abnormal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/157185527-157185540-001.jpg', 'abnormal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/157185433-157185508-005.jpg', 'abnormal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/158986766-158986776-002.jpg', 'abnormal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/157227461-157227503-002.jpg', 'abnormal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/157184850-157184920-001.jpg', 'abnormal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/157185781-157185814-001.jpg', 'abnormal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/157185781-157185793-001.jpg', 'abnormal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/157222534-157222561-001.jpg', 'abnormal')]"
,2017-10-10 17:03:18.913961,0,60.0000023842,0.689813,,"['fold1', 'fold2', 'fold3', 'fold4']"
,2017-10-10 17:03:21.262810,100,90.0000095367,0.184782,,"['fold1', 'fold2', 'fold3', 'fold4']"
,2017-10-10 17:03:23.544907,200,90.0000095367,0.205346,,"['fold1', 'fold2', 'fold3', 'fold4']"
,2017-10-10 17:03:25.822851,300,96.6666698456,0.110086,,"['fold1', 'fold2', 'fold3', 'fold4']"
,2017-10-10 17:03:28.195427,400,100.0,0.0327118,,"['fold1', 'fold2', 'fold3', 'fold4']"
,2017-10-10 17:03:30.489788,500,93.3333396912,0.173585,,"['fold1', 'fold2', 'fold3', 'fold4']"
,2017-10-10 17:03:32.932936,600,93.3333396912,0.0824653,,"['fold1', 'fold2', 'fold3', 'fold4']"
,2017-10-10 17:03:35.221877,700,90.0000035763,0.157416,,"['fold1', 'fold2', 'fold3', 'fold4']"
,2017-10-10 17:03:37.621857,800,100.0,0.0448821,,"['fold1', 'fold2', 'fold3', 'fold4']"
,,,,,,,,,"The best final result is at 400 steps:Train accuracy: 100.0, Loss: 0.0327118"
,2017-10-10 17:03:38.017979,,,,,,86.7088615894,/home/duclong002/retrain_logs/PAP_smear_JPEG_10-10-17:01:52,"[('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/abnormal/149316117-149316122-003.jpg', 'normal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/abnormal/149011613-149011656-001.jpg', 'normal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/abnormal/149014631-149014646-003.jpg', 'normal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/abnormal/149317204-149317230-002.jpg', 'normal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/abnormal/149190861-149190868-001.jpg', 'normal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/abnormal/149316117-149316131-002.jpg', 'normal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/abnormal/153826963-153826976-002.jpg', 'normal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/abnormal/153701139-153701158-004.jpg', 'normal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/abnormal/149316426-149316462-001.jpg', 'normal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/abnormal/149101437-149101467-001.jpg', 'normal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/158986813-158986820-001.jpg', 'abnormal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/153956444-153956458-001.jpg', 'abnormal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/157267263-157267286-001.jpg', 'abnormal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/157181481-157181497-002.jpg', 'abnormal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/153956040-153956058-003.jpg', 'abnormal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/157185527-157185540-001.jpg', 'abnormal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/158986766-158986776-002.jpg', 'abnormal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/157227461-157227503-002.jpg', 'abnormal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/157184850-157184920-001.jpg', 'abnormal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/157185781-157185814-001.jpg', 'abnormal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/157185781-157185793-001.jpg', 'abnormal')]"
,,,,,90.13
"[Namespace(architectures='', bottleneck_dir='/tmp/bottleneck', checkpoint_dir='/home/duclong002/checkpoints', csvlogfile='/home/duclong002/retrain_logs/logfile/log_10-10-15:22:17.csv', dropout_keep_prob=0.80000001, early_stopping_n_steps=5, eval_step_interval=100, final_tensor_name='final_result', flip_left_right=False, hidden_layer1_size=50, how_many_training_steps=10000, image_dir='/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/', intermediate_output_graphs_dir='/tmp/intermediate_graph/', intermediate_store_frequency=0, learning_rate=0.03, learning_rate_decay=0.33, model_dir='/home/duclong002/pretrained_model/', output_graph='/tmp/output_graph.pb', output_labels='/tmp/output_labels.txt', print_misclassified_test_images=True, random_brightness=0, random_crop=0, random_scale=0, summaries_dir='/home/duclong002/retrain_logs/PAP_smear_JPEG_10-10-17:03:38', test_batch_size=-1, testing_percentage=20, train_batch_size=30, validation_batch_size=-1, validation_percentage=10), ['inception_resnet_v2']]"
,2017-10-10 17:03:43.383665,0,56.6666722298,0.692522,18.9473688602,"['fold2', 'fold3', 'fold4']"
,2017-10-10 17:03:45.440962,100,73.3333349228,0.496055,88.4210586548,"['fold2', 'fold3', 'fold4']"
,2017-10-10 17:03:47.386944,200,93.3333396912,0.187622,57.8947424889,"['fold2', 'fold3', 'fold4']"
,2017-10-10 17:03:49.370238,300,90.0000095367,0.270588,89.4736886024,"['fold2', 'fold3', 'fold4']"
,2017-10-10 17:03:51.457431,400,90.0000095367,0.243047,90.526330471,"['fold2', 'fold3', 'fold4']"
,2017-10-10 17:03:53.571931,500,93.3333396912,0.150392,76.3157963753,"['fold2', 'fold3', 'fold4']"
,2017-10-10 17:03:55.577292,600,90.0000095367,0.179839,89.4736886024,"['fold2', 'fold3', 'fold4']"
,2017-10-10 17:03:57.593481,700,93.3333396912,0.126469,89.4736886024,"['fold2', 'fold3', 'fold4']"
,2017-10-10 17:03:59.723823,800,93.3333396912,0.124975,88.9473676682,"['fold2', 'fold3', 'fold4']"
,,,,,,,,,"The best result is at 400 steps:Train accuracy: 90.0, Validation accuracy: 90.52, Loss: 0.243047"
,2017-10-10 17:04:00.225837,,,,,,87.34177351,/home/duclong002/retrain_logs/PAP_smear_JPEG_10-10-17:03:38,"[('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/abnormal/149316117-149316122-003.jpg', 'normal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/abnormal/149317204-149317230-002.jpg', 'normal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/abnormal/149190861-149190868-001.jpg', 'normal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/abnormal/149316117-149316131-002.jpg', 'normal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/abnormal/153826963-153826976-002.jpg', 'normal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/abnormal/153701139-153701158-004.jpg', 'normal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/abnormal/149316426-149316462-001.jpg', 'normal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/abnormal/149101437-149101467-001.jpg', 'normal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/158986813-158986820-001.jpg', 'abnormal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/153956444-153956458-001.jpg', 'abnormal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/209566399-209566517-001.jpg', 'abnormal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/157181481-157181497-003.jpg', 'abnormal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/157267263-157267286-001.jpg', 'abnormal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/157181481-157181497-002.jpg', 'abnormal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/153956040-153956058-003.jpg', 'abnormal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/157185527-157185540-001.jpg', 'abnormal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/158986766-158986776-002.jpg', 'abnormal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/157184850-157184920-001.jpg', 'abnormal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/157185781-157185814-001.jpg', 'abnormal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/157185781-157185793-001.jpg', 'abnormal')]"
,2017-10-10 17:04:00.851760,0,56.6666722298,0.692245,25.2688169479,"['fold1', 'fold3', 'fold4']"
,2017-10-10 17:04:02.961506,100,83.333337307,0.35499,86.0215008259,"['fold1', 'fold3', 'fold4']"
,2017-10-10 17:04:04.945838,200,83.333337307,0.320126,86.0215067863,"['fold1', 'fold3', 'fold4']"
,2017-10-10 17:04:06.936666,300,83.333337307,0.231363,90.3225779533,"['fold1', 'fold3', 'fold4']"
,2017-10-10 17:04:09.055829,400,90.0000035763,0.150026,89.7849440575,"['fold1', 'fold3', 'fold4']"
,2017-10-10 17:04:11.084280,500,96.6666698456,0.0922814,92.4731194973,"['fold1', 'fold3', 'fold4']"
,2017-10-10 17:04:13.219982,600,96.6666698456,0.134848,92.4731135368,"['fold1', 'fold3', 'fold4']"
,2017-10-10 17:04:15.260469,700,100.0,0.0606117,91.3978457451,"['fold1', 'fold3', 'fold4']"
,2017-10-10 17:04:17.411155,800,100.0,0.0819378,94.0860152245,"['fold1', 'fold3', 'fold4']"
,2017-10-10 17:04:19.459272,900,100.0,0.0352862,91.9354856014,"['fold1', 'fold3', 'fold4']"
,2017-10-10 17:04:21.626671,1000,100.0,0.0612392,93.548387289,"['fold1', 'fold3', 'fold4']"
,2017-10-10 17:04:23.699389,1100,100.0,0.037298,93.548387289,"['fold1', 'fold3', 'fold4']"
,2017-10-10 17:04:25.870721,1200,96.6666698456,0.0560792,94.6236550808,"['fold1', 'fold3', 'fold4']"
,2017-10-10 17:04:28.067552,1300,100.0,0.0421314,94.0860271454,"['fold1', 'fold3', 'fold4']"
,2017-10-10 17:04:30.274970,1400,100.0,0.041016,94.0860211849,"['fold1', 'fold3', 'fold4']"
,2017-10-10 17:04:32.371411,1500,100.0,0.0257134,93.0107533932,"['fold1', 'fold3', 'fold4']"
,2017-10-10 17:04:34.591461,1600,100.0,0.0170181,95.1612889767,"['fold1', 'fold3', 'fold4']"
,2017-10-10 17:04:36.831278,1700,100.0,0.0376295,92.4731194973,"['fold1', 'fold3', 'fold4']"
,2017-10-10 17:04:38.949861,1800,100.0,0.0192251,94.6236550808,"['fold1', 'fold3', 'fold4']"
,2017-10-10 17:04:41.200643,1900,100.0,0.0554552,94.6236550808,"['fold1', 'fold3', 'fold4']"
,2017-10-10 17:04:43.453436,2000,100.0,0.0239733,94.0860271454,"['fold1', 'fold3', 'fold4']"
,,,,,,,,,"The best result is at 1600 steps:Train accuracy: 100.0, Validation accuracy: 95.16, Loss: 0.0170181"
,2017-10-10 17:04:43.951102,,,,,,89.2405033112,/home/duclong002/retrain_logs/PAP_smear_JPEG_10-10-17:03:38,"[('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/abnormal/149316117-149316122-003.jpg', 'normal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/abnormal/149014631-149014646-003.jpg', 'normal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/abnormal/149317204-149317230-002.jpg', 'normal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/abnormal/149190861-149190868-001.jpg', 'normal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/abnormal/149316117-149316131-002.jpg', 'normal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/abnormal/153826963-153826976-002.jpg', 'normal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/abnormal/153701139-153701158-004.jpg', 'normal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/abnormal/149316426-149316462-001.jpg', 'normal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/abnormal/149101437-149101467-001.jpg', 'normal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/158986813-158986820-001.jpg', 'abnormal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/209566399-209566517-001.jpg', 'abnormal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/157181481-157181497-002.jpg', 'abnormal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/157185527-157185540-001.jpg', 'abnormal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/158986766-158986776-002.jpg', 'abnormal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/157184850-157184920-001.jpg', 'abnormal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/157185781-157185814-001.jpg', 'abnormal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/157185781-157185793-001.jpg', 'abnormal')]"
,2017-10-10 17:04:44.699765,0,56.6666722298,0.692468,32.9842925072,"['fold1', 'fold2', 'fold4']"
,2017-10-10 17:04:46.758715,100,80.0000071526,0.447607,78.0104756355,"['fold1', 'fold2', 'fold4']"
,2017-10-10 17:04:48.724000,200,86.6666734219,0.246645,83.7696373463,"['fold1', 'fold2', 'fold4']"
,2017-10-10 17:04:50.812749,300,96.6666698456,0.1506,85.8638763428,"['fold1', 'fold2', 'fold4']"
,2017-10-10 17:04:52.783148,400,96.6666698456,0.0752592,85.8638823032,"['fold1', 'fold2', 'fold4']"
,2017-10-10 17:04:54.767252,500,96.6666698456,0.118501,85.8638703823,"['fold1', 'fold2', 'fold4']"
,2017-10-10 17:04:56.867232,600,93.3333396912,0.0977445,88.4816765785,"['fold1', 'fold2', 'fold4']"
,2017-10-10 17:04:58.864521,700,100.0,0.0395978,87.9581212997,"['fold1', 'fold2', 'fold4']"
,2017-10-10 17:05:00.990115,800,100.0,0.0270133,91.623044014,"['fold1', 'fold2', 'fold4']"
,2017-10-10 17:05:03.127832,900,96.6666698456,0.0721306,88.4816765785,"['fold1', 'fold2', 'fold4']"
,2017-10-10 17:05:05.156683,1000,100.0,0.0428259,88.4816765785,"['fold1', 'fold2', 'fold4']"
,2017-10-10 17:05:07.312765,1100,100.0,0.0338541,91.0994768143,"['fold1', 'fold2', 'fold4']"
,2017-10-10 17:05:09.361404,1200,100.0,0.0442769,90.575915575,"['fold1', 'fold2', 'fold4']"
,,,,,,,,,"The best result is at 800 steps:Train accuracy: 100.0, Validation accuracy: 91.62, Loss: 0.0270133"
